SampleID	phylum_Actinobacteria	phylum_Bacteroidetes	phylum_Firmicutes	phylum_Proteobacteria	phylum_Verrucomicrobia	phylum_unclassified_Bacteria	class_Actinobacteria	class_Bacilli	class_Bacteroidia	class_Betaproteobacteria	class_Clostridia	class_Deltaproteobacteria	class_Erysipelotrichia	class_Gammaproteobacteria	class_Negativicutes	class_Verrucomicrobiae	class_unclassified_Bacteria	class_unclassified_Firmicutes	order_Bacteroidales	order_Burkholderiales	order_Clostridiales	order_Coriobacteriales	order_Desulfovibrionales	order_Enterobacteriales	order_Erysipelotrichales	order_Lactobacillales	order_Selenomonadales	order_Verrucomicrobiales	order_unclassified_Bacteria	order_unclassified_Firmicutes	family_Acidaminococcaceae	family_Bacteroidaceae	family_Clostridiaceae.1	family_Clostridiales_Incertae.Sedis.XIII	family_Coriobacteriaceae	family_Desulfovibrionaceae	family_Enterobacteriaceae	family_Erysipelotrichaceae	family_Lachnospiraceae	family_Peptostreptococcaceae	family_Porphyromonadaceae	family_Prevotellaceae	family_Rikenellaceae	family_Ruminococcaceae	family_Streptococcaceae	family_Sutterellaceae	family_Veillonellaceae	family_Verrucomicrobiaceae	family_unclassified_Bacteria	family_unclassified_Clostridiales	family_unclassified_Firmicutes	genus_Akkermansia	genus_Alistipes	genus_Anaerotruncus	genus_Anaerovorax	genus_Bacteroides	genus_Barnesiella	genus_Bilophila	genus_Blautia	genus_Butyricicoccus	genus_Butyricimonas	genus_Clostridium.IV	genus_Clostridium.XI	genus_Clostridium.XVIII	genus_Clostridium.XlVa	genus_Clostridium.XlVb	genus_Clostridium.sensu.stricto	genus_Collinsella	genus_Coprococcus	genus_Dorea	genus_Eggerthella	genus_Erysipelotrichaceae_incertae_sedis	genus_Faecalibacterium	genus_Flavonifractor	genus_Holdemania	genus_Lachnospiracea_incertae_sedis	genus_Odoribacter	genus_Oscillibacter	genus_Parabacteroides	genus_Parasutterella	genus_Phascolarctobacterium	genus_Prevotella	genus_Pseudoflavonifractor	genus_Roseburia	genus_Ruminococcus	genus_Streptococcus	genus_Veillonella	genus_unclassified_Bacteria	genus_unclassified_Clostridiales	genus_unclassified_Clostridiales_Incertae.Sedis.XIII	genus_unclassified_Coriobacteriaceae	genus_unclassified_Erysipelotrichaceae	genus_unclassified_Firmicutes	genus_unclassified_Lachnospiraceae	genus_unclassified_Porphyromonadaceae	genus_unclassified_Ruminococcaceae
ZX52KVK-1032	0.001204981	0.359887535	0.601419199	0.020618557	0.005623243	0.010978712	0.001204981	0.000267773	0.359887535	0.012853126	0.562993707	0.000937207	0.016334181	0.000267773	0.016601955	0.005623243	0.010978712	0.005221583	0.359887535	0.012853126	0.562859821	0.001071094	0.000937207	0.000133887	0.016334181	0.000267773	0.016601955	0.005623243	0.010978712	0.005221583	0.016601955	0.110858214	0	0.000669434	0.001071094	0.000937207	0.000133887	0.016334181	0.205917794	0	0.037622172	0	0.211273263	0.341277279	0.000267773	0.005221583	0	0.005623243	0.010978712	0.014861427	0.005221583	0.005623243	0.211273263	0.001071094	0.000267773	0.110858214	0	0.000535547	0.035881644	0.00080332	0	0.000267773	0	0	0.010041505	0.002008301	0	0.000669434	0.00080332	0.005489356	0	0	0.069888874	0.001071094	0.000133887	0.062391217	0.003079395	0.022091311	0.032802249	0.005221583	0.016601955	0	0.000267773	0.025438479	0.078993172	0.000267773	0	0.010978712	0.014861427	0.00040166	0.000133887	0.016200295	0.005221583	0.063730084	0.001740528	0.166822868
ZX52KVK-1033	0.000544218	0.535782313	0.42122449	0.024217687	0.006938776	0.011020408	0.000544218	0.000544218	0.535510204	0.013197279	0.396054422	0.000136054	0.007891156	0.000136054	0.013469388	0.006938776	0.011020408	0.003265306	0.535510204	0.013197279	0.395918367	0.000544218	0.000136054	0.000136054	0.007891156	0.000408163	0.013469388	0.006938776	0.011020408	0.003265306	0.013469388	0.236462585	0	0.000408163	0.000544218	0.000136054	0.000136054	0.007891156	0.194285714	0.000408163	0.084761905	0	0.213877551	0.192653061	0.000408163	0.007482993	0	0.006938776	0.011020408	0.008163265	0.003265306	0.006938776	0.213877551	0.001496599	0	0.236462585	0	0.000136054	0.029795918	0.000544218	0	0.000544218	0.000408163	0.000136054	0.017278912	0.001360544	0	0.000272109	0.000408163	0.002857143	0	0	0.039591837	0.000816327	0.000136054	0.069251701	0.005170068	0.013333333	0.076190476	0.007482993	0.013469388	0	0.000272109	0.029115646	0.058503401	0.000272109	0	0.011020408	0.008163265	0.000408163	0	0.007210884	0.003265306	0.044217687	0.003401361	0.077414966
ZX52KVK-1034	0.001790202	0.381278617	0.510964988	0.027369436	0.010620718	0.06733914	0.001790202	0.000103281	0.380744999	0.007556718	0.476572452	0.000722966	0.009415774	0	0.012910111	0.01003546	0.06733914	0.01196337	0.380744999	0.007556718	0.476434744	0.001790202	0.000722966	0	0.009415774	0.000103281	0.012910111	0.01003546	0.06733914	0.01196337	0.012910111	0.084277206	0	0.000447551	0.001790202	0.000722966	0	0.009415774	0.145522773	0	0.077340173	0.000103281	0.218989913	0.309102489	8.61E-05	0.00345991	0	0.01003546	0.06733914	0.021361931	0.01196337	0.01003546	0.218989913	0.001222157	0.000120494	0.084277206	1.72E-05	0.000619685	0.017557751	0.001755775	0	0.000464764	0	0.000481977	0.006661617	0.000327056	0	0.000877888	0.001497573	0.005232898	1.72E-05	1.72E-05	0.08938961	0.000568045	0.000378697	0.052036355	0.006024719	0.023393121	0.066306331	0.00345991	0.012910111	5.16E-05	8.61E-05	0.011188763	0.013581437	8.61E-05	0	0.06733914	0.021361931	0.000327056	0.000378697	0.00850346	0.01196337	0.050831411	0.00499191	0.178331669
ZX52KVK-2011	0.006482643	0.13425345	0.801129235	0.002091175	0.035759097	0.01944793	0.006482643	0.00083647	0.13425345	0.00167294	0.774989544	0.000209118	0.008155583	0	0.015474697	0.035759097	0.01944793	0.00167294	0.13425345	0.00167294	0.774989544	0.006482643	0.000209118	0	0.008155583	0.00083647	0.015474697	0.035759097	0.01944793	0.00167294	0.015474697	0.028230866	0	0.001045588	0.006482643	0.000209118	0	0.008155583	0.246131326	0	0.006064408	0.000209118	0.099749059	0.496235885	0.00083647	0.000209118	0	0.035759097	0.01944793	0.031576746	0.00167294	0.035759097	0.099749059	0.00167294	0	0.028230866	0	0.000209118	0.046005855	0.000627353	0	0.001254705	0	0	0.003136763	0.000418235	0	0.003554998	0.00083647	0.002091175	0	0	0.070472606	0.00083647	0	0.104976997	0.000627353	0.048306148	0.005227938	0.000209118	0.015474697	0.000209118	0	0.008364701	0.070054371	0.00083647	0	0.01944793	0.031576746	0.001045588	0.001463823	0.007946466	0.00167294	0.080301129	0.000209118	0.302802175
ZX52KVK-2012	0.001558494	0.419435926	0.500276507	0.020863707	0.01774672	0.039867277	0.001558494	0.000301644	0.41898346	0.010909457	0.482378965	0.000452466	0.00100548	0	0.007340003	0.016841788	0.039867277	0.009250415	0.41898346	0.010909457	0.482378965	0.001558494	0.000452466	0	0.00100548	0.000301644	0.007340003	0.016841788	0.039867277	0.009250415	0.007340003	0.104419084	0	0.000100548	0.001558494	0.000452466	0	0.00100548	0.140566085	0	0.024734805	0	0.289025187	0.324367805	0.000301644	0.006837263	0	0.016841788	0.039867277	0.017294254	0.009250415	0.016841788	0.289025187	0.001659042	5.03E-05	0.104419084	0	0.000452466	0.018701925	0.002111508	0	0	0	5.03E-05	0.002161782	0.000603288	0	0.00050274	0.000653562	0.00175959	0	0	0.08637072	0.000402192	5.03E-05	0.048514403	0.002664522	0.047257554	0.018601378	0.006837263	0.007340003	0	0.000100548	0.014579458	0.01422754	0.000301644	0	0.039867277	0.017294254	5.03E-05	0.000553014	0.000904932	0.009250415	0.053441255	0.003468906	0.172238701
ZX52KVK-2013	0.001014713	0.46947404	0.437341451	0.021647218	0.018095721	0.051919499	0.001014713	0	0.46947404	0.010147133	0.412311855	0.000507357	0.001183832	0	0.008286826	0.017588365	0.051919499	0.015558938	0.46947404	0.010147133	0.411973617	0.001014713	0.000507357	0	0.001183832	0	0.008286826	0.017588365	0.051919499	0.015558938	0.008286826	0.127515643	0.000169119	0	0.001014713	0.000507357	0	0.001183832	0.139692204	0	0.028750211	0	0.312024353	0.253170979	0	0.007272112	0	0.017588365	0.051919499	0.018941316	0.015558938	0.017588365	0.312024353	0.001691189	0	0.127515643	0	0.000338238	0.010316252	0.002367664	0	0	0	0	0.002198546	0.000169119	0.000169119	0.000507357	0.000338238	0.000845594	0	0	0.072382885	0.000338238	0	0.046507695	0.002198546	0.038559107	0.02435312	0.007272112	0.008286826	0	0	0.023338407	0.012007441	0	0	0.051919499	0.018941316	0	0.000507357	0.001183832	0.015558938	0.055978353	0.002198546	0.125486217
ZX52KVK-2014	0.005438365	0.247033619	0.638101516	0.00461437	0.080751483	0.023071852	0.005438365	0.000329598	0.247033619	0.002636783	0.594924192	0	0.019940672	0.000329598	0.019940672	0.080751483	0.023071852	0.002966381	0.247033619	0.002636783	0.594924192	0.005438365	0	0.000329598	0.019940672	0.000329598	0.019940672	0.080751483	0.023071852	0.002966381	0.019940672	0.040375742	0	0.000164799	0.005438365	0	0.000329598	0.019940672	0.14848385	0.000659196	0.01252472	0	0.194133158	0.402439024	0.000164799	0.001812788	0	0.080751483	0.023071852	0.043012525	0.002966381	0.080751483	0.194133158	0.000988794	0	0.040375742	0	0	0.022577456	0.000494397	0	0.000494397	0.000659196	0.000494397	0.001977587	0.000329598	0	0.002471984	0.001483191	0.00313118	0.000329598	0	0.052406065	0.000988794	0	0.06410679	0.001318392	0.051417271	0.010547132	0.001812788	0.019940672	0	0	0.005932762	0.090145023	0.000164799	0	0.023071852	0.043012525	0.000164799	0.000988794	0.019446276	0.002966381	0.048780488	0.000659196	0.205339486
ZX52KVK-2015	0.001406935	0.523048912	0.447322685	0.011503766	0.009103699	0.00736572	0.001406935	0.000248283	0.522552346	0.008938178	0.427294546	0.000248283	0.00455185	0	0.01282794	0.009103699	0.00736572	0.002400066	0.522552346	0.008938178	0.427294546	0.001406935	0.000248283	0	0.00455185	0.000248283	0.01282794	0.009103699	0.00736572	0.002400066	0.01282794	0.21981296	0.000827609	0.000413805	0.001406935	0.000248283	0	0.00455185	0.208143673	0	0.037325168	0	0.265083175	0.208888521	0.000165522	0.006124307	0	0.009103699	0.00736572	0.009020939	0.002400066	0.009103699	0.265083175	0.000579326	0.000248283	0.21981296	0	0.000165522	0.02474551	0.000248283	0	0.000165522	0	0.000165522	0.005958785	0.001158653	0.000827609	0.000662087	0.002565588	0.002069023	0	0	0.068443267	0.000331044	0	0.081353968	0.002400066	0.020772987	0.033021601	0.006124307	0.01282794	0	0	0.041959778	0.046097823	0.000165522	0	0.00736572	0.009020939	0.000165522	0.000331044	0.004386328	0.002400066	0.048332368	0.001903501	0.072084747
ZX52KVK-2021	0.025247769	0.268532221	0.661105879	0.002825239	0.030180726	0.011973631	0.025247769	0.000538141	0.268397686	0.001928338	0.603076371	4.48E-05	0.035427598	0.000807211	0.008699942	0.030180726	0.011973631	0.013363828	0.268397686	0.001928338	0.602717611	0.025023544	4.48E-05	0.000807211	0.035427598	0.000448451	0.008699942	0.030180726	0.011973631	0.013363828	0.008565407	0.186959056	0.000134535	0.002107718	0.025023544	4.48E-05	0.000807211	0.035427598	0.380375802	0.001210817	0.015202475	0.000224225	0.066011929	0.178348805	0.00035876	0.001614422	0.000134535	0.030180726	0.011973631	0.040450244	0.013363828	0.030180726	0.066011929	0.000807211	0.000896901	0.186959056	0	4.48E-05	0.156868021	0.001793802	0	0.000313915	0.001210817	0.00026907	0.001569577	0.000448451	0.000134535	0.015337011	0.002511323	0.006278308	0.000493296	0.000313915	0.075563927	0.003408225	0.000403606	0.125521324	0.000852056	0.019821517	0.013543208	0.001614422	0.008565407	0.000224225	4.48E-05	0.009955603	0.009327773	0.00026907	0.000134535	0.011973631	0.040450244	0.001210817	0.002331943	0.034306471	0.013363828	0.077223194	0.000807211	0.06699852
ZX52KVK-2022	0.001047303	0.606679467	0.338802583	0.021062431	0.018909641	0.012916739	0.001047303	0.000174551	0.606621284	0.019491476	0.323383953	0.00098912	0.001978239	0.000116367	0.00878571	0.018502356	0.012916739	0.00448013	0.606621284	0.019491476	0.323325769	0.001047303	0.00098912	5.82E-05	0.001978239	0.000174551	0.00878571	0.018502356	0.012916739	0.00448013	0.00878571	0.279513586	5.82E-05	5.82E-05	0.001047303	0.00098912	5.82E-05	0.001978239	0.118228894	5.82E-05	0.049630535	0.000290918	0.277128062	0.198754873	0.000116367	0.00762204	0	0.018502356	0.012916739	0.006167452	0.00448013	0.018502356	0.277128062	0.00116367	0	0.279513586	0	0.000872753	0.007272939	0.001512771	0	5.82E-05	5.82E-05	0	0.002618258	0.001338221	5.82E-05	0.000814569	0.001105487	0.001280037	5.82E-05	0	0.11270146	0.000290918	5.82E-05	0.044452202	0.002210973	0.016756851	0.044568569	0.00762204	0.00878571	0.000290918	5.82E-05	0.02850992	0.007738407	0.000116367	0	0.012916739	0.006167452	5.82E-05	5.82E-05	0.001920056	0.00448013	0.03165183	0.002850992	0.058299878
ZX52KVK-2023	0.049813299	0.031302137	0.910304282	0.001747835	0	7.94E-05	0.049813299	0.0013506	0.031302137	0	0.882418368	0	0.018987845	0.001747835	0.003734011	0	7.94E-05	0.003813458	0.031302137	0	0.882418368	0.049654405	0	0.001747835	0.018987845	0.0013506	0.003734011	0	7.94E-05	0.003813458	0.003734011	0.031302137	0.000158894	0	0.049654405	0	0.001747835	0.018987845	0.78009057	0.061968698	0	0	0	0.035671725	0.001191706	0	0	0	7.94E-05	0.004528482	0.003813458	0	0	0.000238341	0	0.031302137	0	0	0.313418606	0.005322952	0	7.94E-05	0.061968698	0.000556129	0.019623421	0.001509494	0.000158894	0.049654405	0.034321125	0.001588941	0	0.018431715	0.000158894	0.000635576	0	0.25033765	0	0.000715023	0	0	0.003734011	0	0	0.032334949	0.016366092	0.000238341	0	7.94E-05	0.004528482	0	0	0	0.003813458	0.126479701	0	0.012075951
ZX52KVK-2025	0.001639769	0.382842841	0.563994131	0.004833003	0.008889272	0.037542073	0.001639769	0.000172607	0.382411323	0.002761716	0.539224994	8.63E-05	0.003538448	0.000776733	0.015879865	0.008889272	0.037542073	0.005178217	0.382411323	0.002761716	0.539052386	0.001639769	8.63E-05	0.000776733	0.003538448	0.000172607	0.015879865	0.008889272	0.037542073	0.005178217	0.015879865	0.008285147	0	8.63E-05	0.001639769	8.63E-05	0.000776733	0.003538448	0.140415983	0	0.003883663	0	0.368689048	0.337015621	0.000172607	0.001726072	0	0.008889272	0.037542073	0.061448175	0.005178217	0.008889272	0.368689048	0.001208251	0	0.008285147	0	8.63E-05	0.020540261	0.00094934	0	0.000172607	0	8.63E-05	0.000690429	0.000517822	0	0.000690429	0.000776733	0.001812376	0	0	0.088288599	0.001035643	8.63E-05	0.046172435	0.000517822	0.058254941	0.002675412	0.001726072	0.015879865	0	8.63E-05	0.023215673	0.016915509	0.000172607	0	0.037542073	0.061448175	8.63E-05	0.000431518	0.003279537	0.005178217	0.046603953	0.000690429	0.170018124
ZX52KVK-4011	0.004942038	0.130506406	0.851860891	0.005735204	0.003050641	0.003721782	0.004942038	0.000305064	0.130506406	0.004453935	0.840756559	0.000305064	0.004148871	6.10E-05	0.004636974	0.003050641	0.003721782	0.002013423	0.130506406	0.004453935	0.840695546	0.004820012	0.000305064	6.10E-05	0.004148871	0.000305064	0.004636974	0.003050641	0.003721782	0.002013423	0.004636974	0.063026236	0	6.10E-05	0.004820012	0.000305064	6.10E-05	0.004148871	0.487797437	6.10E-05	0.008602807	0	0.058816351	0.33557047	0.000244051	0.002196461	0	0.003050641	0.003721782	0.017205613	0.002013423	0.003050641	0.058816351	0.000305064	0	0.063026236	0	0.000244051	0.088468578	0.001769372	0	0.000732154	6.10E-05	0.000183038	0.00780964	0.000732154	0	0.003111653	0.003111653	0.005491153	6.10E-05	0	0.223672971	0.000610128	0.000183038	0.175228798	0.000305064	0.012324588	0.007931666	0.002196461	0.004636974	0	6.10E-05	0.069249542	0.041244661	0.000244051	0	0.003721782	0.017205613	6.10E-05	0.000610128	0.003721782	0.002013423	0.137705918	0.000366077	0.054728493
ZX52KVK-4012	0.001816943	0.676470588	0.308596412	0.013002498	0	5.68E-05	0.001816943	0.000170338	0.676357029	0.011583012	0.287133772	0.00107881	0.001249148	0.000340677	0.017771974	0	5.68E-05	0.002271179	0.676357029	0.011583012	0.287020213	0.001816943	0.00107881	0.000340677	0.001249148	0.000113559	0.017771974	0	5.68E-05	0.002271179	0.017771974	0.62923007	0.000113559	5.68E-05	0.001816943	0.00107881	0.000340677	0.001249148	0.096638655	0.010901658	0.003804224	0	0.043322734	0.179309562	0	0.004428799	0	0	5.68E-05	0	0.002271179	0	0.043322734	0.000113559	0	0.62923007	0	0.00107881	0.011355894	0.000965251	0	0	0.010901658	0.000624574	0.003633886	0.007722008	0.000113559	0	0	0.000397456	0.001362707	0.000283897	0.110719964	0.007778787	5.68E-05	0.036225301	0.003804224	0.017488076	0	0	0.017771974	0	0.000340677	0.004088122	0	0	0	5.68E-05	0	5.68E-05	0.000227118	0.000170338	0.002271179	0.033215989	0	0.041903248
ZX52KVK-4013	0.030522326	0.141978044	0.682223207	0.00334761	0.090533156	0.049672623	0.030522326	0.000393836	0.141928814	0.002707626	0.656623837	0.000196918	0.009747452	4.92E-05	0.011470487	0.090533156	0.049672623	0.003987594	0.141928814	0.002707626	0.656082312	0.030423866	0.000196918	4.92E-05	0.009747452	0.000393836	0.011470487	0.090533156	0.049672623	0.003987594	0.011470487	0.009501305	0	0.000492296	0.030423866	0.000196918	4.92E-05	0.009747452	0.189189189	0.001526116	0.009353616	0	0.123073894	0.40821149	0.000393836	0.001279968	0	0.090533156	0.049672623	0.056663221	0.003987594	0.090533156	0.123073894	0.004135283	0	0.009501305	0	0.000196918	0.02446709	4.92E-05	0	0.000590755	0.001526116	0	0.000492296	0	0	0.014768867	0.000935362	0.003396839	9.85E-05	0	0.021267169	0.001526116	9.85E-05	0.112095702	0.000639984	0.119184759	0.008122877	0.001279968	0.011470487	0	9.85E-05	0.001575346	0.019593364	0.000393836	0	0.049672623	0.056663221	0.000492296	0.003199921	0.009452075	0.003987594	0.045881948	0.000590755	0.241470979
ZX52KVK-4014	0.007410436	0.153217151	0.775284918	0.005059539	0.030612766	0.027495273	0.007410436	0.00086881	0.153114938	0.004139623	0.747483007	0.000408852	0.008432565	0	0.016507385	0.030612766	0.027495273	0.001993152	0.153114938	0.004139623	0.747380794	0.007410436	0.000408852	0	0.008432565	0.000817703	0.016507385	0.030612766	0.027495273	0.001993152	0.016456278	0.029641744	0	0.000255532	0.007410436	0.000408852	0	0.008432565	0.155772474	0.001942045	0.012521081	5.11E-05	0.110901007	0.565544028	0.000817703	0.002044258	5.11E-05	0.030612766	0.027495273	0.023815608	0.001993152	0.030612766	0.110901007	0.002350897	0	0.029641744	0	0.000357745	0.01773394	0.000971023	0	0.000255532	0.001942045	5.11E-05	0.002350897	0.001124342	0	0.002606429	0.000408852	0.00229979	0	0	0.165584913	0.000919916	5.11E-05	0.05953902	0.000562171	0.086318802	0.011703378	0.002044258	0.016456278	5.11E-05	0.000204426	0.011652272	0.081974753	0.000613277	5.11E-05	0.027495273	0.023815608	0.000204426	0.001328768	0.008228139	0.001993152	0.060561149	0.000255532	0.226452701
ZX52KVK-4015	0.019684138	0.344129091	0.593041886	0.009670405	0.02105745	0.011215381	0.019684138	0.000171664	0.344129091	0.007381552	0.569409476	5.72E-05	0.007667659	0.000400549	0.013275349	0.02105745	0.011215381	0.002517739	0.344129091	0.007381552	0.569180591	0.019684138	5.72E-05	0.000400549	0.007667659	0.000171664	0.013275349	0.02105745	0.011215381	0.002517739	0.013275349	0.086747539	5.72E-05	0.00085832	0.019684138	5.72E-05	0.000400549	0.007667659	0.154268711	0.001144427	0.04554818	0.000114443	0.211203937	0.397230488	0.000114443	0.003833829	0	0.02105745	0.011215381	0.015621424	0.002517739	0.02105745	0.211203937	0.00171664	0	0.086747539	0	5.72E-05	0.020714122	0.001029984	0	0.000400549	0.001144427	0.000171664	0.002975509	0.000228885	5.72E-05	0.010814832	0.000801099	0.002403296	5.72E-05	0.000114443	0.215094987	0.000457771	0	0.056935225	0.003833829	0.043717098	0.034332799	0.003833829	0.013275349	0.000114443	5.72E-05	0.007324331	0.042229343	0.000114443	0	0.011215381	0.015621424	0.00085832	0.002460517	0.007381552	0.002517739	0.062771801	0.007381552	0.092183566
ZX52KVK-6021	0.007539063	0.238007813	0.717460938	0.006171875	0.0065625	0.023398438	0.007539063	0.000507813	0.237929688	0.00328125	0.665117188	0.000234375	0.0284375	7.81E-05	0.013828125	0.0065625	0.023398438	0.009570313	0.237929688	0.00328125	0.665	0.0075	0.000234375	7.81E-05	0.0284375	0.00046875	0.013828125	0.0065625	0.023398438	0.009570313	0.013828125	0.140976563	0	0.000664063	0.0075	0.000234375	7.81E-05	0.0284375	0.221953125	0.000390625	0.007578125	0	0.08921875	0.399179688	0.000351563	0.001210938	0	0.0065625	0.023398438	0.0428125	0.009570313	0.0065625	0.08921875	0.003789063	3.91E-05	0.140976563	0	0.000117188	0.02359375	0.001171875	0	0.000507813	0.000390625	0.000195313	0.0015625	0.000820313	0	0.004179688	0.000625	0.001640625	3.91E-05	0	0.048984375	0.00125	7.81E-05	0.089570313	0.000820313	0.062070313	0.006640625	0.001210938	0.013828125	0	0.000234375	0.023007813	0.025664063	0.0003125	0	0.023398438	0.0428125	0.000625	0.001210938	0.027929688	0.009570313	0.08109375	0.000117188	0.255351563
ZX52KVK-6031	0.005306157	0.416828097	0.536679862	0.025435863	0.007748673	0.00732755	0.005306157	0	0.416828097	0.012633707	0.500547461	0.000589573	0.021308852	0.000336899	0.01162301	0.007748673	0.00732755	0.003200539	0.416828097	0.012633707	0.500463236	0.005306157	0.000589573	0.000336899	0.021308852	0	0.01162301	0.007748673	0.00732755	0.003200539	0.01162301	0.20003369	0	0.000252674	0.005306157	0.000589573	0.000336899	0.021308852	0.25831719	0	0.096942643	8.42E-05	0.11976754	0.227996294	0	0.010275415	0	0.007748673	0.00732755	0.013812853	0.003200539	0.007748673	0.11976754	0.000336899	0	0.20003369	0.006737977	0.000421124	0.051629748	0.00143182	0	0.000505348	0	0.000336899	0.003368988	0.000926472	0	0.003200539	0.00143182	0.00589573	0	0	0.097111092	0.000758022	0.000252674	0.091552261	0.004379685	0.01162301	0.085403857	0.010275415	0.01162301	0	0.000421124	0.031836941	0.018782111	0	0	0.00732755	0.013812853	0.000252674	0.000589573	0.020719279	0.003200539	0.07167523	0.000421124	0.096858418
ZX52KVK-6031_2	0.003452397	0.477603683	0.466980923	0.043597574	0.00502368	0.003275351	0.003452397	0.000199177	0.47753729	0.038396849	0.423007126	0.001305714	0.015115301	0.000907361	0.027685566	0.004935157	0.003275351	0.000973753	0.47753729	0.038396849	0.422984995	0.003430266	0.001305714	0.000907361	0.015115301	0.000132784	0.027685566	0.004935157	0.003275351	0.000973753	0.027685566	0.311578808	0	0.000110654	0.003430266	0.001305714	0.000907361	0.015115301	0.238835037	0	0.035873943	8.85E-05	0.129774709	0.17859514	0.000132784	0.019032444	0	0.004935157	0.003275351	0.005444164	0.000973753	0.004935157	0.129774709	4.43E-05	2.21E-05	0.311578808	4.43E-05	0.001239322	0.02040455	0.001659806	0	0.000619661	0	0.000199177	0.005687602	0.004404019	0	0.001438499	0.000818838	0.003120436	0	0	0.122715	0.000796707	0.000110654	0.113287301	0.004005665	0.009272784	0.029212588	0.019032444	0.027685566	8.85E-05	0.000110654	0.018789005	0.013964502	6.64E-05	0	0.003275351	0.005444164	8.85E-05	0.000951622	0.014805471	0.000973753	0.072323286	0.002611428	0.029323242
ZX52KVK-8012	0.022949713	0.204747441	0.691078862	0.010012375	0.026549668	0.042974463	0.022949713	0.005062437	0.203284959	0.006524918	0.616042299	0.000449994	0.025762178	0.002924963	0.018449769	0.026549668	0.042974463	0.025762178	0.203284959	0.006524918	0.615254809	0.022612217	0.000449994	0.002924963	0.025762178	0.004949938	0.018449769	0.026549668	0.042974463	0.025762178	0.018449769	0.052986838	0	0.001012487	0.022612217	0.000449994	0.002924963	0.025762178	0.265384183	0.000674992	0.016424795	0.000112499	0.133760828	0.295533806	0.00236247	0.001799978	0	0.026549668	0.042974463	0.052424345	0.025762178	0.026549668	0.133760828	0.003487456	0.000224997	0.052986838	0.010349871	0.000337496	0.047249409	0.000899989	0	0.000449994	0.000674992	0.00078749	0.001462482	0.000337496	0	0.014962313	0.00236247	0.007537406	0.000112499	0	0.025424682	0.00236247	0	0.074811565	0.002137473	0.03363708	0.003262459	0.001799978	0.018449769	0	0.000337496	0.008099899	0.061311734	0.002249972	0	0.042974463	0.052424345	0.00078749	0.003374958	0.024749691	0.025762178	0.123410957	0.000674992	0.167397908
ZWLGEWL-01	0.000591804	0.514622479	0.368003156	0.094441979	9.86E-05	0.022241949	0.000591804	0	0.514622479	0.006855057	0.360211077	4.93E-05	0.003205602	0	0.004142625	9.86E-05	0.022241949	0.000443853	0.514622479	0.006855057	0.360211077	0.000591804	4.93E-05	0	0.003205602	0	0.004142625	9.86E-05	0.022241949	0.000443853	4.93E-05	0.459683385	0	9.86E-05	0.000591804	4.93E-05	0	0.003205602	0.167085861	9.86E-05	0.038072693	0	0.0168664	0.19110322	0	0.006855057	0.004093308	9.86E-05	0.022241949	0.001676777	0.000443853	9.86E-05	0.0168664	4.93E-05	9.86E-05	0.459683385	0	4.93E-05	0.027666815	0.001084973	0	0.028307935	9.86E-05	0	0.00064112	0.000986339	0	0	0	0.003797406	9.86E-05	9.86E-05	0.130048824	0.000591804	4.93E-05	0.073432954	0.007101642	0.005572816	0.017951373	0	4.93E-05	0	0.000542487	0.030576515	0.004241259	0	0	0.022241949	0.001676777	0	0.00049317	0.003057652	0.000443853	0.029984712	0.013019677	0.020663806
